Time,Velocity(f),Velocity,Throttle 
14.25,4544.83,10.4705,0.0001
14.26,4542.36,10.4648,0.248611
14.27,4542.15,10.4644,0.0001
14.28,4584,10.5608,0.0001
14.29,4584,10.5608,0.0722782
14.3,4646.62,10.7051,0.0001
14.31,4647.92,10.708,0.0001
14.32,4582.53,10.5574,0.0001
14.33,4582.74,10.5579,0.0001
14.34,4583.79,10.5603,0.0001
14.35,4287.61,9.87795,0.275552
14.36,4288.9,9.88092,0.0001
14.37,4280.82,9.86231,0.98
14.38,4165.97,9.59771,0.0001
14.39,4165.8,9.59731,0.268582
14.4,3841.57,8.85035,0.98
14.41,3841.57,8.85035,0.0001
14.42,3785.3,8.7207,0.98
14.43,3785.15,8.72037,0.0001
14.44,3618.08,8.33545,0.7317
14.45,3619.78,8.33937,0.98
14.46,3618.99,8.33756,0.98
14.47,3620.7,8.34148,0.0001
14.48,3620.56,8.34118,0.806294
14.49,3673.09,8.4622,0.555529
14.5,3783.29,8.71608,0.670075
14.51,3787.88,8.72665,0.0001
14.52,3900.61,8.98637,0.0001
14.53,3905.33,8.99725,0.783084
14.54,3903.51,8.99303,0.0001
14.55,3934.22,9.06379,0.741866
14.56,3935.15,9.06593,0.199981
14.57,4045.63,9.32047,0.0001
14.58,4046.62,9.32274,0.371062
14.59,4146.45,9.55274,0.0001
14.6,4146.45,9.55274,0.573822
14.61,3984.22,9.17899,0.0001
14.62,3901.53,8.98847,0.431682
14.63,3570.54,8.22592,0.98
14.64,3569.01,8.2224,0.786157
14.65,3568.88,8.22211,0.98
14.66,3330.34,7.67254,0.0001
14.67,3330.89,7.67382,0.98
14.68,3122.76,7.19431,0.98
14.69,3122.76,7.19431,0.104902
14.7,3162.86,7.2867,0.98
14.71,3162.96,7.28693,0.432489
14.72,3162.26,7.28531,0.98
14.73,3160.96,7.28232,0.98
14.74,3162.96,7.28693,0.98
14.75,2871.01,6.61432,0.98
14.76,2871.42,6.61527,0.98
14.77,2657.24,6.12185,0.98
14.78,2657.67,6.12282,0.98
14.79,2806.94,6.46672,0.98
14.8,2806.94,6.46672,0.98
14.81,2806.94,6.46672,0.20967
14.82,3084.23,7.10556,0.98
14.83,3085.47,7.10841,0.98
14.84,3397.43,7.82712,0.98
14.85,3331,7.67408,0.0001
14.86,3287.74,7.57442,0.98
14.87,3287.2,7.57317,0.0001
14.88,3423.02,7.88606,0.98
14.89,3419.97,7.87905,0.98
14.9,3421.49,7.88256,0.0001
14.91,3619.78,8.33937,0.98
14.92,3618.08,8.33545,0.98
14.93,3903.51,8.99303,0.98
14.94,3901.68,8.98882,0.0001
14.95,4063.22,9.361,0.0001
14.96,4062.23,9.35871,0.98
14.97,4234.42,9.7554,0.0001
14.98,4234.42,9.7554,0.98
14.99,4236.57,9.76036,0.0001
15,4381.93,10.0952,0.98
15.01,4382.89,10.0975,0.341921
15.02,4481.09,10.3237,0.680668
15.03,4478.68,10.3181,0.0001
15.04,4481.29,10.3242,0.98
15.05,4441.48,10.2324,0.0001
15.06,4442.47,10.2347,0.717412
15.07,4198.68,9.67307,0.609251
15.08,4198.68,9.67307,0.0987487
15.09,4128.31,9.51094,0.98
15.1,4131.55,9.5184,0.0001
15.11,4014.13,9.24789,0.98
15.12,4013.16,9.24566,0.141085
15.13,3729.53,8.59223,0.98
15.14,3729.53,8.59223,0.197819
15.15,3547.48,8.17281,0.98
15.16,3572.83,8.23121,0.0001
15.17,3620.56,8.34118,0.98
15.18,3287.09,7.57292,0.0806696
15.19,3289.15,7.57766,0.968061
15.2,2904.95,6.69252,0.98
15.21,2904.95,6.69252,0.268481
15.22,2872.08,6.61679,0.98
15.23,2872.08,6.61679,0.98
15.24,2776.24,6.39599,0.731238
15.25,2686.29,6.18878,0.98
15.26,2686.22,6.18861,0.98
15.27,2775.31,6.39386,0.98
15.28,2776.78,6.39723,0.98
15.29,3045.44,7.01619,0.98
15.3,3045.99,7.01747,0.98
15.31,3375.3,7.77613,0.98
15.32,3375.3,7.77613,0.0001
15.33,3672.96,8.46189,0.98
15.34,3673.9,8.46407,0.0001
15.35,3992.18,9.19731,0.0001
15.36,3918.8,9.02827,0.98
15.37,3917.88,9.02615,0.0001
15.38,4130.52,9.51604,0.98
15.39,4126.26,9.50623,0.700401
15.4,4306.08,9.92049,0.98
15.41,4307.37,9.92348,0.0001
15.42,4441.29,10.232,0.98
15.43,4441.29,10.232,0.0001
15.44,4421.65,10.1867,0.98
15.45,4423.02,10.1899,0.0001
15.46,4441.29,10.232,0.98
15.47,4533.3,10.444,0.742914
15.48,4443.85,10.2379,0.643773
15.49,4502.68,10.3734,0.0001
15.5,4502.48,10.373,0.98
15.51,4542.15,10.4644,0.0001
15.52,4542.15,10.4644,0.876955
15.53,4542.15,10.4644,0.0001
15.54,4481.09,10.3237,0.580309
15.55,4481.09,10.3237,0.293378
15.56,4481.09,10.3237,0.98
15.57,4481.09,10.3237,0.126979
15.58,4501.26,10.3702,0.446444
15.59,4500.04,10.3674,0.322208
15.6,4233.16,9.75251,0.332008
15.61,4056.14,9.34467,0.0135758
15.62,4200.97,9.67835,0.98
15.63,3673.9,8.46407,0.98
15.64,3673.9,8.46407,0.0001
15.65,3287.09,7.57292,0.98
15.66,3288.5,7.57616,0.0001
15.67,3287.2,7.57317,0.98
15.68,3287.09,7.57292,0.0001
15.69,3469.69,7.9936,0.98
15.7,3471.26,7.9972,0.98
15.71,3471.26,7.9972,0.0001
15.72,3728.7,8.59031,0.98
15.73,3728.7,8.59031,0.98
15.74,3917.88,9.02615,0.0001
15.75,3919.72,9.0304,0.98
15.76,3917.73,9.0258,0.0001
15.77,4129.33,9.51329,0.98
15.78,4126.09,9.50584,0.885414
15.79,4307.37,9.92348,0.98
15.8,4307.19,9.92305,0.0001
15.81,4421.84,10.1872,0.0001
15.82,4421.65,10.1867,0.98
15.83,4482.5,10.3269,0.0001
15.84,4481.29,10.3242,0.969944
15.85,4521.82,10.4175,0.0001
15.86,4521.82,10.4175,0.644473
15.87,4586.52,10.5666,0.206311
15.88,4584,10.5608,0.0001
15.89,4624.92,10.655,0.0001
15.9,4603.63,10.606,0.358491
15.91,4602.36,10.6031,0.0001
15.92,4521.82,10.4175,0.191163
15.93,4523.04,10.4203,0.252929
15.94,4459.91,10.2749,0.0001
15.95,4461.1,10.2776,0.98
15.96,4364.91,10.056,0.645619
15.97,4364.91,10.056,0.0001
15.98,4062.23,9.35871,0.119997
15.99,4063.22,9.361,0.98
16,3950.7,9.10175,0.0001
16.01,3948.82,9.09744,0.98
16.02,3949.76,9.09959,0.927171
16.03,3949.76,9.09959,0.614505
16.04,3949.92,9.09995,0.681632
16.05,3786.16,8.72268,0.645106
16.06,3785.3,8.7207,0.664327
16.07,3787.02,8.72466,0.98
16.08,3843.49,8.85477,0.189387
16.09,3843.35,8.85443,0.98
16.1,3843.49,8.85477,0.793675
16.11,3841.57,8.85035,0.0604434
16.12,3923.57,9.03925,0.98
16.13,3785.15,8.72037,0.778017
16.14,3785.3,8.7207,0.0001
16.15,3784.44,8.71872,0.98
16.16,3469.69,7.9936,0.218361
16.17,3468.25,7.99027,0.98
16.18,3422.9,7.88579,0.98
16.19,3420.67,7.88067,0.0567188
16.2,3448.04,7.94371,0.98
16.21,3516.3,8.10097,0.98
16.22,3518.65,8.10639,0.98
16.23,3621.35,8.343,0.0652997
16.24,3620.7,8.34148,0.98
16.25,3442.1,7.93004,0.0001
16.26,3422.2,7.88417,0.98
16.27,3375.87,7.77744,0.98
16.28,3375.98,7.77771,0.800701
16.29,3376.67,7.77928,0.98
16.3,3120.9,7.19005,0.98
16.31,3122.17,7.19296,0.98
16.32,3202.25,7.37746,0.98
16.33,3202.15,7.37723,0.98
16.34,3422.9,7.88579,0.0001
16.35,3424.42,7.8893,0.98
16.36,3673.9,8.46407,0.0001
16.37,3674.71,8.46593,0.98
16.38,3674.71,8.46593,0.98
16.39,3902.44,8.99057,0.0001
16.4,3903.35,8.99268,0.98
16.41,4092.32,9.42803,0.98
16.42,4096.51,9.43769,0.0001
16.43,4271.68,9.84124,0.0001
16.44,4269.31,9.83578,0.98
16.45,4589.05,10.5724,0.0001
16.46,4402.18,10.1419,0.98
16.47,4500.04,10.3674,0.441452
16.48,4501.46,10.3706,0.0001
16.49,4580.01,10.5516,0.0001
16.5,4584,10.5608,0.523677
16.51,4649.22,10.711,0.0001
16.52,4647.92,10.708,0.497092
16.53,4647.92,10.708,0.0001
16.54,4649.22,10.711,0.346628
16.55,4643.82,10.6986,0.0001
16.56,4421.65,10.1867,0.0001
16.57,4425.37,10.1953,0.000202472
16.58,4421.65,10.1867,0.0001
16.59,4163.72,9.59252,0.98
16.6,4165.8,9.59731,0.0001
16.61,4159.39,9.58254,0.98
16.62,4110.15,9.46911,0.0001
16.63,4181.13,9.63262,0.857188
16.64,4183.4,9.63786,0.310451
16.65,4289.82,9.88304,0.133412
16.66,4286.51,9.87541,0.432716
16.67,4366.05,10.0587,0.0001
16.68,4362.62,10.0508,0.72326
16.69,4129.33,9.51329,0.0001
16.7,4128.14,9.51055,0.523428
16.71,3841.57,8.85035,0.98
16.72,3843.35,8.85443,0.0001
16.73,3675.52,8.4678,0.98
16.74,3674.71,8.46593,0.0001
16.75,3518.65,8.10639,0.98
16.76,3517.04,8.10268,0.155137
16.77,3518.65,8.10639,0.98
16.78,3620.56,8.34118,0.463716
16.79,3620.56,8.34118,0.98
16.8,3673.77,8.46376,0.0001
16.81,3674.71,8.46593,0.98
16.82,3673.9,8.46407,0.972669
16.83,3621.35,8.343,0.340783
16.84,3619.78,8.33937,0.98
16.85,3673.77,8.46376,0.98
16.86,3673.09,8.4622,0.943614
16.87,3846.15,8.8609,0.424434
16.88,3843.49,8.85477,0.98
16.89,4013.16,9.24566,0.98
16.9,4014.13,9.24789,0.0001
16.91,4013.32,9.24604,0.98
16.92,4163.72,9.59252,0.0001
16.93,4163.72,9.59252,0.98
16.94,4287.61,9.87795,0.0001
16.95,4288.72,9.88049,0.98
16.96,4420.48,10.184,0.248475
16.97,4424,10.1922,0.0001
16.98,4524.27,10.4232,0.0001
16.99,4521.61,10.417,0.437216
17,4606.38,10.6123,0.0001
17.01,4605.11,10.6094,0.401651
17.02,4605.11,10.6094,0.0001
17.03,4603.63,10.606,0.0001
17.04,4344.61,10.0093,0.068627
17.05,4345.94,10.0123,0.0001
17.06,4344.8,10.0097,0.98
17.07,4345.94,10.0123,0.0001
17.08,4344.8,10.0097,0.29773
17.09,4045.63,9.32047,0.0001
17.1,3980.26,9.16986,0.0001
17.11,3980.26,9.16986,0.98
17.12,3967.31,9.14002,0.0577983
17.13,3965.58,9.13604,0.504183
17.14,3997.12,9.20871,0.562336
17.15,3998.24,9.21129,0.393229
17.16,4045.8,9.32085,0.0001
17.17,4045.63,9.32047,0.481055
17.18,4045.8,9.32085,0.0001
17.19,3905.33,8.99725,0.508491
17.2,3905.33,8.99725,0.224491
17.21,3728.84,8.59063,0.98
17.22,3727.87,8.58839,0.0001
17.23,3620.56,8.34118,0.647485
17.24,3621.48,8.3433,0.98
17.25,3470.54,7.99554,0.98
17.26,3469.69,7.9936,0.609536
17.27,3518.65,8.10639,0.98
17.28,3519.39,8.1081,0.432075
17.29,3623.19,8.34723,0.543156
17.3,3620.56,8.34118,0.98
17.31,3620.56,8.34118,0.0001
17.32,3620.56,8.34118,0.98
17.33,3618.99,8.33756,0.846237
17.34,3517.04,8.10268,0.98
17.35,3516.3,8.10097,0.98
17.36,3519.39,8.1081,0.976369
17.37,3618.21,8.33575,0.98
17.38,3620.56,8.34118,0.660218
17.39,3729.53,8.59223,0.0001
17.4,3727.87,8.58839,0.98
17.41,3843.35,8.85443,0.0001
17.42,3845.27,8.85886,0.98
17.43,3896.81,8.97761,0.0001
17.44,3904.42,8.99514,0.98
17.45,4028.36,9.28067,0.0001
17.46,3966.37,9.13785,0.856742
17.47,4095.34,9.43498,0.0001
17.48,4096.51,9.43769,0.98
17.49,4237.65,9.76284,0.0001
17.5,4234.24,9.75498,0.756284
17.51,4234.24,9.75498,0.0001
17.52,4287.61,9.87795,0.901745
17.53,4291.11,9.88601,0.0115293
17.54,4345.94,10.0123,0.264636
17.55,4343.67,10.0071,0.0001
17.56,4344.8,10.0097,0.284155
17.57,4344.8,10.0097,0.0001
17.58,4382.89,10.0975,0.224483
17.59,4382.89,10.0975,0.0001
17.6,4382.7,10.097,0.0001
17.61,4461.3,10.2781,0.0574102
17.62,4461.1,10.2776,0.0001
17.63,4542.15,10.4644,0.0001
17.64,4543.6,10.4677,0.0001
17.65,4605.11,10.6094,0.0001
17.66,4601.09,10.6001,0.0001
17.67,4668.32,10.755,0.0001
17.68,4466.08,10.2891,0.0001
17.69,4669.62,10.758,0.0001
17.7,4669.62,10.758,0.0001
17.71,4271.68,9.84124,0.0001
17.72,4274.05,9.84671,0.0001
17.73,4271.5,9.84082,0.0001
17.74,4094.33,9.43267,0.98
17.75,4095.51,9.43537,0.0001
17.76,4045.8,9.32085,0.211028
17.77,4045.8,9.32085,0.98
17.78,3787.88,8.72665,0.0001
17.79,3787.02,8.72466,0.0001
17.8,3728.7,8.59031,0.98
17.81,3728.7,8.59031,0.0001
17.82,3843.35,8.85443,0.98
17.83,3845.27,8.85886,0.052348
17.84,3994.25,9.20209,0.0001
17.85,4000.16,9.21571,0.675592
17.86,3992.18,9.19731,0.127106
17.87,3981.21,9.17205,0.0001
17.88,3981.21,9.17205,0.812399
17.89,3568.12,8.22035,0.000533001
17.9,3568.88,8.22211,0.0940763
17.91,3568.12,8.22035,0.98
17.92,3202.87,7.37888,0.0001
17.93,3200.92,7.37439,0.98
17.94,2994.64,6.89915,0.98
17.95,3046.55,7.01875,0.0001
17.96,2807.49,6.46799,0.98
17.97,2807.02,6.4669,0.98
17.98,2905.96,6.69486,0.819644
17.99,2903.35,6.68883,0.98
18,3045.99,7.01747,0.0001
18.01,3204.72,7.38314,0.98
18.02,3202.77,7.37865,0.98
18.03,3470.54,7.99554,0.0001
18.04,3469.69,7.9936,0.98
18.05,3784.3,8.71839,0.0001
18.06,3786.16,8.72268,0.98
18.07,3981.21,9.17205,0.0001
18.08,3981.21,9.17205,1
18.09,4180.08,9.63021,0.288012
18.1,4181.13,9.63262,0.0001
18.11,4180.08,9.63021,0.98
18.12,4181.3,9.63303,0.0001
18.13,4326.01,9.96641,0.98
18.14,4462.29,10.2804,0.0001
18.15,4264.76,9.82529,0.271189
18.16,4462.29,10.2804,0.0001
18.17,4564.33,10.5155,0.98
18.18,4563.08,10.5126,0.0001
18.19,4582.74,10.5579,0.0001
18.2,4584,10.5608,0.0001
18.21,4362.62,10.0508,0.0001
18.22,4362.62,10.0508,0.0001
18.23,4308.49,9.92604,0.98
18.24,4306.26,9.92091,0.0001
18.25,4215.32,9.7114,0.86996
18.26,4216.56,9.71426,0.0001
18.27,3903.51,8.99303,0.98
18.28,3901.53,8.98847,0.0001
18.29,3787.88,8.72665,0.0399892
18.3,3785.15,8.72037,0.98
18.31,3904.42,8.99514,0.0001
18.32,3905.49,8.9976,0.98
18.33,3151.09,7.2596,0.0001
18.34,3963.54,9.13133,0.98
18.35,4105.93,9.45939,0.083052
18.36,4181.13,9.63262,0.98
18.37,4183.4,9.63786,0.0001
18.38,4183.4,9.63786,0.98
18.39,4306.08,9.92049,0.0001
18.4,4307.37,9.92348,0.725847
18.41,4403.35,10.1446,0.0001
18.42,4401.02,10.1392,0.329594
18.43,4461.1,10.2776,0.0001
18.44,4461.1,10.2776,0.0588619
18.45,4308.49,9.92604,0.0001
18.46,4306.08,9.92049,0.0001
18.47,3903.51,8.99303,0.98
18.48,3903.51,8.99303,0.0001
18.49,3902.59,8.99092,0.98
18.5,3468.25,7.99027,0.0001
18.51,3470.41,7.99526,0.707604
18.52,3377.47,7.78112,0.98
18.53,3375.3,7.77613,0.0001
18.54,3518.65,8.10639,0.98
18.55,3517.78,8.10439,0.388543
18.56,3619.78,8.33937,0.0001
18.57,3620.7,8.34148,0.98
18.58,3730.37,8.59415,0.593862
18.59,3729.53,8.59223,0.0001
18.6,3673.9,8.46407,0.98
18.61,3674.71,8.46593,0.0001
18.62,3730.37,8.59415,0.98
18.63,3726.89,8.58615,0.226341
18.64,3728.7,8.59031,0.0001
18.65,3928.5,9.05062,0.757174
18.66,3904.42,8.99514,0.554087
18.67,4063.22,9.361,0.98
18.68,4063.22,9.361,0.421145
18.69,4062.23,9.35871,0.318015
18.7,4180.08,9.63021,0.0001
18.71,4183.4,9.63786,0.809588
18.72,4062.07,9.35833,0.0001
18.73,4065.21,9.36556,0.519568
18.74,3903.51,8.99303,0.98
18.75,3903.51,8.99303,0.0001
18.76,3842.46,8.85239,0.23772
18.77,3843.35,8.85443,0.98
18.78,3729.53,8.59223,0.555812
18.79,3733.99,8.6025,0.306686
18.8,3785.15,8.72037,0.98
18.81,3786.16,8.72268,0.0001
18.82,3845.27,8.85886,0.0001
18.83,3843.35,8.85443,0.618962
18.84,3730.51,8.59447,0.0001
18.85,3728.7,8.59031,0.689128
18.86,3729.67,8.59255,0.315969
18.87,3728.7,8.59031,0.98
18.88,3727.73,8.58807,0.0568342
18.89,3674.58,8.46562,0.732285
18.9,3673.9,8.46407,0.523673
18.91,3674.71,8.46593,0.98
18.92,3673.9,8.46407,0.427293
18.93,3674.71,8.46593,0.735364
18.94,3786.16,8.72268,0.667605
18.95,3785.3,8.7207,0.676069
18.96,3729.53,8.59223,0.0001
18.97,3727.87,8.58839,0.98
18.98,3519.39,8.1081,0.98
18.99,3516.3,8.10097,0.447403
19,3422.2,7.88417,0.726984
19.01,3422.2,7.88417,0.98
19.02,3472.1,7.99915,0.98
19.03,3468.97,7.99193,0.952291
19.04,3424.42,7.8893,0.38046
19.05,3422.9,7.88579,0.98
19.06,3520.14,8.10981,0.98
19.07,3652.83,8.41553,0.98
19.08,3673.9,8.46407,0.0001
19.09,3674.71,8.46593,0.0001
19.1,3674.71,8.46593,0.98
19.11,3843.35,8.85443,0.449769
19.12,3844.53,8.85716,0.98
19.13,4029.5,9.28329,0.0001
19.14,4029.5,9.28329,0.98
19.15,4032.58,9.2904,0.0001
19.16,4029.5,9.28329,0.98
19.17,4146.45,9.55274,0.124302
19.18,3980.26,9.16986,0.555226
19.19,3981.21,9.17205,0.0001
19.2,3785.15,8.72037,0.98
19.21,3785.15,8.72037,0.0001
19.22,3469.69,7.9936,0.726193
19.23,3467.53,7.98861,0.98
19.24,3376.67,7.77928,0.98
19.25,3374.5,7.77429,0.0968226
19.26,3375.98,7.77771,0.98
19.27,3434.07,7.91152,0.858043
19.28,3519.39,8.1081,0.98
19.29,3729.53,8.59223,0.426276
19.3,3767.33,8.6793,0.98
19.31,3904.57,8.99549,0.0001
19.32,3905.33,8.99725,0.98
19.33,4078.64,9.3965,0.0001
19.34,4079.8,9.39919,0.98
19.35,4312.95,9.93632,0.0001
19.36,4231.01,9.74755,0.98
19.37,4234.24,9.75498,0.0001
19.38,4343.48,10.0067,0.98
19.39,4344.61,10.0093,0.0001
19.4,4442.67,10.2352,0.0001
19.41,4438.92,10.2265,0.463648
19.42,4440.1,10.2293,0.0001
19.43,4521.82,10.4175,0.0001
19.44,4521.61,10.417,0.259581
19.45,4603.84,10.6065,0.0001
19.46,4603.84,10.6065,0.123677
19.47,4603.84,10.6065,0.0001
19.48,4560.38,10.5064,0.0001
19.49,4288.9,9.88092,0.0001
19.5,4287.61,9.87795,0.0001
19.51,4288.9,9.88092,0.98
19.52,3844.38,8.85681,0.0001
19.53,3842.61,8.85273,0.289481
19.54,3619.78,8.33937,0.0001
19.55,3620.7,8.34148,0.98
19.56,3287.09,7.57292,0.98
19.57,3287.09,7.57292,0.362581
19.58,3245.07,7.4761,0.98
19.59,3244.44,7.47464,0.0001
19.6,3375.3,7.77613,0.98
19.61,3375.3,7.77613,0.98
19.62,3333,7.67868,0.0001
19.63,3330.23,7.67229,0.98
19.64,3470.41,7.99526,0.98
19.65,3469.81,7.99387,0.98
19.66,3675.52,8.4678,0.98
19.67,3673.09,8.4622,0.0001
19.68,3673.9,8.46407,0.98
19.69,3843.49,8.85477,0.0001
19.7,3843.49,8.85477,0.98
19.71,4045.8,9.32085,0.0001
19.72,4047.76,9.32538,0.98
19.73,4046.62,9.32274,0.0001
19.74,4197.45,9.67023,0.98
19.75,4199.74,9.67551,0.186679
19.76,4314.25,9.93932,0.0001
19.77,4326.01,9.96641,0.804369
19.78,4326.01,9.96641,0.0001
19.79,4344.8,10.0097,0.407037
19.8,4345.94,10.0123,0.0001
19.81,4079.8,9.39919,0.0001
19.82,4078.8,9.39689,0.017034
19.83,4016.23,9.25272,0.98
19.84,4013.32,9.24604,0.0001
19.85,3963.38,9.13097,0.98
19.86,3965.42,9.13568,0.0392396
19.87,5613.88,12.9334,0.98
19.88,3673.9,8.46407,0.181283
19.89,3694.26,8.51097,0.0001
19.9,3517.04,8.10268,0.98
19.91,3516.17,8.10068,0.98
19.92,3161.66,7.28393,0.0001
19.93,3161.66,7.28393,0.98
19.94,3036.28,6.9951,0.98
19.95,3122.76,7.19431,0.0399749
19.96,3124.02,7.19723,0.98
19.97,3363.15,7.74815,0.98
19.98,3287.2,7.57317,0.98
19.99,3286.45,7.57143,0.0001
20,3517.78,8.10439,0.98
20.01,3518.53,8.1061,0.779511
20.02,3785.15,8.72037,0.0001
20.03,3785.3,8.7207,0.98
20.04,3934.22,9.06379,0.866814
20.05,3934.37,9.06415,0.0001
20.06,4028.52,9.28105,0.0001
20.07,4032.58,9.2904,0.91149
20.08,4147.66,9.55552,0.0001
20.09,4147.48,9.55512,0.851932
20.1,4250.07,9.79147,0.371779
20.11,4252.24,9.79647,0.0001
20.12,4325.82,9.96598,0.0001
20.13,4326.01,9.96641,0.429002
20.14,4347.26,10.0154,0.0001
20.15,4345.94,10.0123,0.377034
20.16,4348.39,10.018,0.0001
20.17,4345.94,10.0123,0.0001
20.18,4344.8,10.0097,0.0488158
20.19,4129.33,9.51329,0.0001
20.2,4128.31,9.51094,0.0001
20.21,4130.35,9.51565,0.98
20.22,3728.7,8.59031,0.0001
20.23,3729.53,8.59223,0.4589
20.24,3202.77,7.37865,0.0704986
20.25,3202.87,7.37888,0.98
20.26,3046.64,7.01896,0.98
20.27,3045.44,7.01619,0.0001
20.28,2891.76,6.66214,0.98
20.29,2939.62,6.7724,0.98
20.3,3100.29,7.14257,0.98
20.31,3083.66,7.10424,0.737259
20.32,3330.89,7.67382,0.98
20.33,3328.89,7.66922,0.0001
20.34,3569.77,8.22416,0.0001
20.35,3570.54,8.22592,0.98
20.36,3570.41,8.22563,0.0001
20.37,3728.7,8.59031,0.98
20.38,3729.53,8.59223,0.899701
20.39,3901.53,8.98847,0.0001
20.4,3901.53,8.98847,0.98
20.41,4045.8,9.32085,0.0001
20.42,4045.8,9.32085,0.98
20.43,4164.76,9.59491,0.0001
20.44,4160.6,9.58533,0.98
20.45,4163.72,9.59252,0.0001
20.46,4270.58,9.83872,0.98
20.47,4270.58,9.83872,0.266437
20.48,4363.57,10.053,0.452954
20.49,4363.76,10.0534,0.0001
20.5,4366.24,10.0591,0.727884
20.51,4471.07,10.3006,0.0001
20.52,4421.65,10.1867,0.521609
20.53,4214.08,9.70853,0.0001
20.54,4216.56,9.71426,0.98
20.55,4112.35,9.47417,0.98
20.56,4111.33,9.47184,0.0001
20.57,3948.67,9.09708,0.479391
20.58,3796.94,8.74752,0.98
20.59,3948.67,9.09708,0.98
20.6,3948.82,9.09744,0.98
20.61,4045.63,9.32047,0.296111
20.62,4042.69,9.31369,0.0001
20.63,4163.72,9.59252,0.98
20.64,4075.64,9.38961,0.0001
20.65,4270.4,9.8383,0.943225
20.66,4267.12,9.83074,0.0001
20.67,4268.21,9.83326,0.98
20.68,4364.91,10.056,0.0001
20.69,4363.76,10.0534,0.98
20.7,4457.52,10.2694,0.0001
20.71,4459.91,10.2749,0.0001
20.72,4461.1,10.2776,0.319688
20.73,4462.49,10.2808,0.0001
20.74,4521.61,10.417,0.205619
20.75,4522.84,10.4199,0.0001
20.76,4564.33,10.5155,0.0001
20.77,4563.08,10.5126,0.0001
20.78,4563.08,10.5126,0.0001
20.79,4565.58,10.5184,0.0001
20.8,4539.68,10.4587,0.0001
20.81,4543.39,10.4672,0.0001
20.82,4421.65,10.1867,0.0001
20.83,4421.65,10.1867,0.0001
20.84,3903.51,8.99303,0.98
20.85,3905.49,8.9976,0.0001
20.86,3439.85,7.92486,0.98
20.87,3374.5,7.77429,0.0001
20.88,3375.98,7.77771,0.98
20.89,3242.44,7.47004,0.0001
20.9,3244.44,7.47464,0.98
20.91,3375.98,7.77771,0.98
20.92,3376.67,7.77928,0.724524
20.93,3568.12,8.22035,0.0001
20.94,3568.88,8.22211,0.98
20.95,3785.15,8.72037,0.913176
20.96,3785.3,8.7207,0.0001
20.97,3846.15,8.8609,0.0001
20.98,3844.38,8.85681,0.98
20.99,3843.49,8.85477,0.0001
21,3965.58,9.13604,0.843553
21.01,3964.48,9.1335,0.415246
21.02,4112.35,9.47417,0.0001
21.03,4110.15,9.46911,0.868571
21.04,4180.08,9.63021,0.190504
21.05,4181.13,9.63262,0.0001
21.06,4012.2,9.24344,0.0001
21.07,4015.26,9.25049,0.145465
21.08,3964.48,9.1335,0.98
21.09,3965.42,9.13568,0.0001
21.1,3917.88,9.02615,0.467793
21.11,3918.65,9.02792,0.928382
21.12,3918.65,9.02792,0.11334
21.13,3728.56,8.58999,0.98
21.14,3729.53,8.59223,0.132597
21.15,3673.77,8.46376,0.98
